CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
13.356.235/0001-62;2011-12-30;85446069.33;1.061477000000;85326691.18;0.00;0.00;189
13.356.244/0001-53;2011-12-01;5496028.57;1.067831700000;5442334.15;0.00;0.00;2
13.356.244/0001-53;2011-12-02;5496298.68;1.067847700000;5442415.56;0.00;0.00;2
13.356.244/0001-53;2011-12-05;5445248.76;1.068075400000;5443576.09;0.00;0.00;2
13.356.244/0001-53;2011-12-06;5450890.51;1.069145300000;5449029.14;0.00;0.00;2
13.356.244/0001-53;2011-12-07;5453731.83;1.069846200000;5452601.18;0.00;0.00;2
13.356.244/0001-53;2011-12-08;5449959.65;1.069069000000;5448640.29;0.00;0.00;2
13.356.244/0001-53;2011-12-09;5455888.87;1.070195400000;5454380.79;0.00;0.00;2
13.356.244/0001-53;2011-12-12;5456766.61;1.070330600000;5455069.84;0.00;0.00;2
13.356.244/0001-53;2011-12-13;5458485.37;1.070630800000;5456599.88;0.00;0.00;2
13.356.244/0001-53;2011-12-14;5457662.05;1.070432200000;5455587.85;0.00;0.00;2
13.356.244/0001-53;2011-12-15;5459949.44;1.070843100000;5457682.08;0.00;0.00;2
13.356.244/0001-53;2011-12-16;5462962.31;1.071419700000;5460620.83;0.00;0.00;2
13.356.244/0001-53;2011-12-19;5462525.80;1.071297200000;5459996.23;0.00;0.00;2
13.356.244/0001-53;2011-12-20;5469459.65;1.072620800000;5466741.98;0.00;0.00;2
13.356.244/0001-53;2011-12-21;5469896.82;1.072669600000;5466991.09;0.00;0.00;2
13.356.244/0001-53;2011-12-22;5461783.17;1.071040800000;5458689.35;0.00;0.00;2
13.356.244/0001-53;2011-12-23;5458913.02;1.070440700000;5455631.11;0.00;0.00;2
13.356.244/0001-53;2011-12-26;5458596.91;1.070341800000;5455126.92;0.00;0.00;2
13.356.244/0001-53;2011-12-27;5465121.35;1.071585000000;5461463.27;0.00;0.00;2
13.356.244/0001-53;2011-12-28;5466810.48;1.071879500000;5462964.30;0.00;0.00;2
13.356.244/0001-53;2011-12-29;5474101.34;1.073273200000;5470067.08;0.00;0.00;2
13.356.244/0001-53;2011-12-30;5476702.74;1.073746700000;5472480.39;0.00;0.00;2
13.356.257/0001-22;2011-12-01;5997945.96;1.043444100000;5960042.39;19846.84;0.00;1
13.356.257/0001-22;2011-12-02;6000818.93;1.043898400000;5962637.30;0.00;0.00;1
13.356.257/0001-22;2011-12-05;5966445.97;1.044212500000;5964431.58;0.00;0.00;1
13.356.257/0001-22;2011-12-06;5970224.58;1.044826300000;5967937.86;0.00;0.00;1
13.356.257/0001-22;2011-12-07;5973497.07;1.045498600000;5971777.72;0.00;0.00;1
13.356.257/0001-22;2011-12-08;5976070.91;1.045900500000;5974073.52;0.00;0.00;1
13.356.257/0001-22;2011-12-09;5978585.95;1.046292200000;5976310.49;0.00;0.00;1
13.356.257/0001-22;2011-12-12;5982442.00;1.046918600000;5979888.49;0.00;0.00;1
13.356.257/0001-22;2011-12-13;5985023.62;1.047321900000;5982192.06;0.00;0.00;1
13.356.257/0001-22;2011-12-14;5987529.91;1.047712000000;5984420.29;0.00;0.00;1
13.356.257/0001-22;2011-12-15;5989114.69;1.047940100000;5985723.30;0.00;0.00;1
13.356.257/0001-22;2011-12-16;5990261.22;1.048125400000;5986781.62;0.00;0.00;1
13.356.257/0001-22;2011-12-19;5992725.77;1.048508300000;5988968.73;0.00;0.00;1
13.356.257/0001-22;2011-12-20;5995951.61;1.049024500000;5991917.15;0.00;0.00;1
13.356.257/0001-22;2011-12-21;5998983.02;1.049506600000;5994671.13;0.00;0.00;1
13.356.257/0001-22;2011-12-22;5999679.52;1.049427900000;5995090.19;868.83;0.00;1
13.356.257/0001-22;2011-12-23;6000264.72;1.049481800000;5995397.96;0.00;0.00;1
13.356.257/0001-22;2011-12-26;6001756.48;1.049694300000;5996612.27;0.00;0.00;1
13.356.257/0001-22;2011-12-27;6045108.11;1.050261400000;6039686.47;39834.38;0.00;1
13.356.257/0001-22;2011-12-28;6048616.17;1.050823200000;6042917.11;0.00;0.00;1
13.356.257/0001-22;2011-12-29;6052296.84;1.051415000000;6046320.33;0.00;0.00;1
13.356.257/0001-22;2011-12-30;6055019.70;1.051840300000;6048765.75;0.00;0.00;1
13.356.268/0001-02;2011-12-01;10648301.86;1.084632000000;10846320.65;0.00;0.00;4
13.356.268/0001-02;2011-12-02;10797468.16;1.071853000000;10718530.41;0.00;0.00;4
13.356.268/0001-02;2011-12-05;10970438.38;1.085676500000;10856765.82;0.00;0.00;4
13.356.268/0001-02;2011-12-06;11032771.43;1.090649200000;10906492.11;0.00;0.00;4
13.356.268/0001-02;2011-12-07;11035610.58;1.090862300000;10908623.88;0.00;0.00;4
13.356.268/0001-02;2011-12-08;10929869.95;1.082437600000;10824376.32;0.00;0.00;4
13.356.268/0001-02;2011-12-09;10906307.90;1.080587300000;10805873.41;0.00;0.00;4
13.356.268/0001-02;2011-12-12;10895259.08;1.079532300000;10795323.39;0.00;0.00;4
13.356.268/0001-02;2011-12-13;10800742.41;1.071976600000;10719766.42;0.00;0.00;4
13.356.268/0001-02;2011-12-14;10628487.76;1.059400800000;10594008.81;0.00;0.00;4
13.356.268/0001-02;2011-12-15;10738372.74;1.068197200000;10681972.73;0.00;0.00;4
13.356.268/0001-02;2011-12-16;10804318.72;1.073478600000;10734786.57;0.00;0.00;4
13.356.268/0001-02;2011-12-19;10786815.73;1.072084600000;10720846.36;0.00;0.00;4
13.356.268/0001-02;2011-12-20;10828216.89;1.075105400000;10751054.20;0.00;0.00;4
13.356.268/0001-02;2011-12-21;10770014.58;1.070432200000;10704322.14;0.00;0.00;4
13.356.268/0001-02;2011-12-22;10720141.78;1.066425500000;10664255.78;0.00;0.00;4
13.356.268/0001-02;2011-12-23;10739961.38;1.067994200000;10679942.91;0.00;0.00;4
13.356.268/0001-02;2011-12-26;10765536.74;1.070023300000;10700233.58;0.00;0.00;4
13.356.268/0001-02;2011-12-27;10796385.61;1.072474200000;10724742.08;0.00;0.00;4
13.356.268/0001-02;2011-12-28;10792957.55;1.072182900000;10721829.25;0.00;0.00;4
13.356.268/0001-02;2011-12-29;10718119.81;1.066012500000;10660125.19;0.00;0.00;4
13.356.268/0001-02;2011-12-30;10719124.23;1.066067700000;10660677.89;0.00;0.00;4
13.356.271/0001-26;2011-12-01;9831967.78;1.537152300000;9827817.19;0.00;0.00;1
13.356.271/0001-26;2011-12-02;9860323.43;1.541561800000;9856009.85;0.00;0.00;1
13.356.271/0001-26;2011-12-05;9897877.31;1.547774900000;9895733.22;0.00;0.00;1
13.356.271/0001-26;2011-12-06;9916792.68;1.550708000000;9914486.41;0.00;0.00;1
13.356.271/0001-26;2011-12-07;9919115.21;1.551172300000;9917454.84;0.00;0.00;1
13.356.271/0001-26;2011-12-08;9887457.04;1.546195400000;9885634.48;0.00;0.00;1
13.356.271/0001-26;2011-12-09;9892992.79;1.547035800000;9891008.04;0.00;0.00;1
13.356.271/0001-26;2011-12-12;9863821.61;1.542447800000;9861674.68;0.00;0.00;1
13.356.271/0001-26;2011-12-13;9911572.53;1.549891100000;9909263.40;0.00;0.00;1
13.356.271/0001-26;2011-12-14;9904634.81;1.548780600000;9902163.50;0.00;0.00;1
13.356.271/0001-26;2011-12-15;9911472.54;1.549823800000;9908832.83;0.00;0.00;1
13.356.271/0001-26;2011-12-16;9920467.60;1.551223500000;9917782.03;0.00;0.00;1
13.356.271/0001-26;2011-12-19;9891693.26;1.546697700000;9888846.12;0.00;0.00;1
13.356.271/0001-26;2011-12-20;9923600.26;1.551662900000;9920591.55;0.00;0.00;1
13.356.271/0001-26;2011-12-21;9943503.84;1.554750700000;9940333.57;0.00;0.00;1
13.356.271/0001-26;2011-12-22;9941536.38;1.554417800000;9938204.55;0.00;0.00;1
13.356.271/0001-26;2011-12-23;9954835.80;1.556472600000;9951342.41;0.00;0.00;1
13.356.271/0001-26;2011-12-26;9970466.77;1.558892200000;9966811.80;0.00;0.00;1
13.356.271/0001-26;2011-12-27;9969499.08;1.558715500000;9965682.53;0.00;0.00;1
13.356.271/0001-26;2011-12-28;9956141.44;1.556601000000;9952163.32;0.00;0.00;1
13.356.271/0001-26;2011-12-29;10000390.08;1.563496600000;9996250.40;0.00;0.00;1
13.356.271/0001-26;2011-12-30;9999548.70;1.563339700000;9995247.45;0.00;0.00;1
13.356.280/0001-17;2011-12-01;9318112.82;38.413231700000;9314479.74;0.00;0.00;2
13.356.280/0001-17;2011-12-02;9348902.87;38.539518200000;9345101.84;0.00;0.00;2
13.356.280/0001-17;2011-12-05;9401625.85;38.765870900000;9399988.06;0.00;0.00;2
13.356.280/0001-17;2011-12-06;9432111.42;38.890936200000;9430314.02;0.00;0.00;2
13.356.280/0001-17;2011-12-07;9429898.48;38.884925500000;9428856.54;0.00;0.00;2
13.356.280/0001-17;2011-12-08;9385368.31;38.700588900000;9384158.42;0.00;0.00;2
13.356.280/0001-17;2011-12-09;9400651.91;38.762926400000;9399274.07;0.00;0.00;2
13.356.280/0001-17;2011-12-12;9359544.08;38.592703600000;9357998.29;0.00;0.00;2
13.356.280/0001-17;2011-12-13;9420006.65;38.841350400000;9418290.41;0.00;0.00;2
13.356.280/0001-17;2011-12-14;9402206.04;38.767237300000;9400319.38;0.00;0.00;2
13.356.280/0001-17;2011-12-15;9414939.07;38.819025200000;9412876.98;0.00;0.00;2
13.356.280/0001-17;2011-12-16;9416254.59;38.824671300000;9414246.05;0.00;0.00;2
13.356.280/0001-17;2011-12-19;9365039.16;38.612744100000;9362857.71;0.00;0.00;2
13.356.280/0001-17;2011-12-20;9421795.63;38.846096500000;9419441.25;0.00;0.00;2
13.356.280/0001-17;2011-12-21;9444788.18;38.940205400000;9442260.88;0.00;0.00;2
13.356.280/0001-17;2011-12-22;9440575.21;38.922117900000;9437874.99;0.00;0.00;2
13.356.280/0001-17;2011-12-23;9471164.09;39.047554300000;9468290.95;0.00;0.00;2
13.356.280/0001-17;2011-12-26;9490540.59;39.126750500000;9487494.52;0.00;0.00;2
13.356.280/0001-17;2011-12-27;9493760.66;39.139317000000;9490541.66;0.00;0.00;2
13.356.280/0001-17;2011-12-28;9462386.28;39.009214800000;9458994.35;0.00;0.00;2
13.356.280/0001-17;2011-12-29;9521874.23;39.253832000000;9518309.38;0.00;0.00;2
13.356.280/0001-17;2011-12-30;9519061.18;39.241517800000;9515323.41;0.00;0.00;2
13.356.288/0001-83;2011-12-01;87895184.88;2.440608500000;87872330.01;0.00;0.00;1
13.356.288/0001-83;2011-12-02;87981351.56;2.442980400000;87957729.03;0.00;0.00;1
13.356.288/0001-83;2011-12-05;88054077.26;2.445423500000;88045692.20;0.00;0.00;1
13.356.288/0001-83;2011-12-06;88126086.64;2.447400400000;88116869.97;0.00;0.00;1
13.356.288/0001-83;2011-12-07;88173889.77;2.448737900000;88165023.80;0.00;0.00;1
13.356.288/0001-83;2011-12-08;88145360.13;2.447924100000;88135725.13;0.00;0.00;1
13.356.288/0001-83;2011-12-09;88176145.36;2.448757800000;88165741.12;0.00;0.00;1
13.356.288/0001-83;2011-12-12;88162981.87;2.448370800000;88151808.34;0.00;0.00;1
13.356.288/0001-83;2011-12-13;88270945.64;2.451347800000;88258991.65;0.00;0.00;1
13.356.288/0001-83;2011-12-14;88278352.53;2.451547700000;88266187.08;0.00;0.00;1
13.356.288/0001-83;2011-12-15;88289645.15;2.451839300000;88276687.60;0.00;0.00;1
13.356.288/0001-83;2011-12-16;88315223.62;2.452541100000;88301955.30;0.00;0.00;1
13.356.288/0001-83;2011-12-19;88277012.15;2.451457800000;88262952.40;0.00;0.00;1
13.356.288/0001-83;2011-12-20;88373518.13;2.454116200000;88358666.52;0.00;0.00;1
13.356.288/0001-83;2011-12-21;88445872.90;2.456103800000;88430229.27;0.00;0.00;1
13.356.288/0001-83;2011-12-22;88407993.07;2.455029700000;88391557.25;0.00;0.00;1
13.356.288/0001-83;2011-12-23;88430732.69;2.455639300000;88413504.57;0.00;0.00;1
13.356.288/0001-83;2011-12-26;88467038.90;2.456625700000;88449018.34;0.00;0.00;1
13.356.288/0001-83;2011-12-27;88502067.88;2.457576600000;88483254.62;0.00;0.00;1
13.356.288/0001-83;2011-12-28;88520009.53;2.458052900000;88500403.44;0.00;0.00;1
13.356.288/0001-83;2011-12-29;88635499.07;2.461238500000;88615099.57;0.00;0.00;1
13.356.288/0001-83;2011-12-30;88664471.02;2.462021200000;88643277.91;0.00;0.00;1
13.356.299/0001-63;2011-12-01;32148166.50;9.495153600000;32150348.26;0.00;0.00;1
13.356.299/0001-63;2011-12-02;32176252.06;9.501864300000;29862160.98;0.00;2300000.00;1
13.356.299/0001-63;2011-12-05;32354198.34;9.558336500000;30039640.10;0.00;0.00;1
13.356.299/0001-63;2011-12-06;32493388.31;9.602501600000;30178440.89;0.00;0.00;1
13.356.299/0001-63;2011-12-07;30181048.57;9.599535700000;30169119.48;0.00;0.00;1
13.356.299/0001-63;2011-12-08;29982590.87;9.536271900000;29970296.25;0.00;0.00;1
13.356.299/0001-63;2011-12-09;30088901.18;9.569958900000;30076166.58;0.00;0.00;1
13.356.299/0001-63;2011-12-12;29947063.81;9.524711400000;29933964.05;0.00;0.00;1
13.356.299/0001-63;2011-12-13;30119958.73;9.579584900000;30106418.93;0.00;0.00;1
13.356.299/0001-63;2011-12-14;29964934.04;9.533320300000;29961020.02;0.00;0.00;1
13.356.299/0001-63;2011-12-15;30037549.91;9.556284600000;30033191.54;0.00;0.00;1
13.356.299/0001-63;2011-12-16;30019352.73;9.550378500000;30014630.00;0.00;0.00;1
13.356.299/0001-63;2011-12-19;29903251.31;9.513320400000;29898164.92;0.00;0.00;1
13.356.299/0001-63;2011-12-20;30004782.33;9.545487500000;29999258.79;0.00;0.00;1
13.356.299/0001-63;2011-12-21;30028629.20;9.552936200000;30022668.19;0.00;0.00;1
13.356.299/0001-63;2011-12-22;30078036.98;9.568541300000;30071711.40;0.00;0.00;1
13.356.299/0001-63;2011-12-23;30195140.97;9.605686500000;30188450.11;0.00;0.00;1
13.356.299/0001-63;2011-12-26;30201305.11;9.607531600000;30143930.93;0.00;50317.94;1
13.356.299/0001-63;2011-12-27;30261659.11;9.626651200000;30203919.17;0.00;0.00;1
13.356.299/0001-63;2011-12-28;30142424.13;9.588532100000;30084319.28;0.00;0.00;1
13.356.299/0001-63;2011-12-29;30245530.28;9.637273300000;30237246.48;0.00;0.00;1
13.356.299/0001-63;2011-12-30;30247065.12;9.637646000000;30238415.79;0.00;0.00;1
13.356.303/0001-93;2011-12-01;12533706.36;9.246646600000;12470767.22;0.00;0.00;1
13.356.303/0001-93;2011-12-02;12553198.90;9.260922000000;12490020.19;0.00;0.00;1
13.356.303/0001-93;2011-12-05;12505155.53;9.270259400000;12502613.29;0.00;0.00;1
13.356.303/0001-93;2011-12-06;12510563.02;9.274092600000;12507783.08;0.00;0.00;1
13.356.303/0001-93;2011-12-07;14650982.07;9.267491100000;14648879.75;2150000.00;0.00;1
13.356.303/0001-93;2011-12-08;14654094.19;9.269303200000;14651744.21;0.00;0.00;1
13.356.303/0001-93;2011-12-09;14667793.71;9.277813400000;14665196.03;0.00;0.00;1
13.356.303/0001-93;2011-12-12;14660891.56;9.273290000000;14658046.02;0.00;0.00;1
13.356.303/0001-93;2011-12-13;14665778.36;9.276224900000;14662685.05;0.00;0.00;1
13.356.303/0001-93;2011-12-14;14668563.55;9.277830100000;14665222.41;0.00;0.00;1
13.356.303/0001-93;2011-12-15;14662570.01;9.273878900000;14658976.92;0.00;0.00;1
13.356.303/0001-93;2011-12-16;14660984.87;9.272815400000;14657295.78;0.00;0.00;1
13.356.303/0001-93;2011-12-19;14653163.84;9.267711300000;14649227.85;0.00;0.00;1
13.356.303/0001-93;2011-12-20;14667878.43;9.276864200000;14663695.64;0.00;0.00;1
13.356.303/0001-93;2011-12-21;14676949.09;9.282446400000;14672519.33;0.00;0.00;1
13.356.303/0001-93;2011-12-22;14683108.61;9.286186900000;14678431.80;0.00;0.00;1
13.356.303/0001-93;2011-12-23;14695082.02;9.293605400000;14690158.08;0.00;0.00;1
13.356.303/0001-93;2011-12-26;14698036.39;9.295318100000;14692865.19;0.00;0.00;1
13.356.303/0001-93;2011-12-27;14702420.25;9.297935100000;14697001.78;0.00;0.00;1
13.356.303/0001-93;2011-12-28;14702310.21;9.297709000000;14696644.51;0.00;0.00;1
13.356.303/0001-93;2011-12-29;14698685.38;9.295259400000;14692772.45;0.00;0.00;1
13.356.303/0001-93;2011-12-30;14705175.66;9.299307100000;14699170.47;0.00;0.00;1
13.356.309/0001-60;2011-12-01;31704637.89;1.056816100000;31704483.86;0.00;0.00;1
13.356.309/0001-60;2011-12-02;31595626.44;1.053177500000;31595327.60;0.00;0.00;1
13.356.309/0001-60;2011-12-05;31681734.44;1.056043000000;31681290.76;0.00;0.00;1
13.356.309/0001-60;2011-12-06;31781144.62;1.059418500000;31782556.14;0.00;0.00;1
13.356.309/0001-60;2011-12-07;31769903.98;1.059039000000;31771170.67;0.00;0.00;1
13.356.309/0001-60;2011-12-08;31688011.45;1.056304400000;31689133.34;0.00;0.00;1
13.356.309/0001-60;2011-12-09;31738255.26;1.057974400000;31739232.31;0.00;0.00;1
13.356.309/0001-60;2011-12-12;31687532.59;1.056278800000;31688364.85;0.00;0.00;1
13.356.309/0001-60;2011-12-13;31709413.23;1.057003300000;31710100.66;0.00;0.00;1
13.356.309/0001-60;2011-12-14;31628544.84;1.054302900000;31629087.47;0.00;0.00;1
13.356.309/0001-60;2011-12-15;31654378.10;1.055158900000;31654769.60;0.00;0.00;1
13.356.309/0001-60;2011-12-16;31754303.82;1.058485000000;31754551.62;0.00;0.00;1
13.356.309/0001-60;2011-12-19;31674736.37;1.055828000000;31674840.46;0.00;0.00;1
13.356.309/0001-60;2011-12-20;31814692.16;1.060488400000;31814652.53;0.00;0.00;1
13.356.309/0001-60;2011-12-21;31784870.28;1.059489500000;31784686.95;0.00;0.00;1
13.356.309/0001-60;2011-12-22;31744012.59;1.058122800000;31743685.55;0.00;0.00;1
13.356.309/0001-60;2011-12-23;31780729.43;1.059341900000;31780258.68;0.00;0.00;1
13.356.309/0001-60;2011-12-26;31813042.46;1.060414200000;31812428.01;0.00;0.00;1
13.356.309/0001-60;2011-12-27;31859937.05;1.061972600000;31859178.89;0.00;0.00;1
13.356.309/0001-60;2011-12-28;31825799.94;1.060829900000;31824898.08;0.00;0.00;1
13.356.309/0001-60;2011-12-29;31849828.50;1.061626000000;31848782.93;0.00;0.00;1
13.356.309/0001-60;2011-12-30;31856585.06;1.061846500000;31855395.79;0.00;0.00;1
13.356.318/0001-51;2011-12-01;6435315.92;1.042655700000;6431761.25;0.00;0.00;3
13.356.318/0001-51;2011-12-02;6437312.43;1.043047400000;6434177.07;0.00;0.00;3
13.356.318/0001-51;2011-12-05;6437554.88;1.043343000000;6436000.59;0.00;0.00;3
13.356.318/0001-51;2011-12-06;6439548.31;1.043639500000;6437830.00;0.00;0.00;3
13.356.318/0001-51;2011-12-07;6441784.98;1.044106500000;6440710.73;0.00;0.00;3
13.356.318/0001-51;2011-12-08;6443767.97;1.044401400000;6442529.70;0.00;0.00;3
13.356.318/0001-51;2011-12-09;6445763.21;1.044698300000;6444360.91;0.00;0.00;3
13.356.318/0001-51;2011-12-12;6447760.29;1.044995400000;6446193.97;0.00;0.00;3
13.356.318/0001-51;2011-12-13;6449744.93;1.045290600000;6448014.57;0.00;0.00;3
13.356.318/0001-51;2011-12-14;6451810.53;1.045598800000;6449916.15;0.00;0.00;3
13.356.318/0001-51;2011-12-15;6453758.52;1.045886100000;6451688.34;0.00;0.00;3
13.356.318/0001-51;2011-12-16;6455602.67;1.046178200000;6453490.38;0.00;0.00;3
13.356.318/0001-51;2011-12-19;6457565.20;1.046469900000;6455289.49;0.00;0.00;3
13.356.318/0001-51;2011-12-20;6459528.82;1.046761700000;6457089.69;0.00;0.00;3
13.356.318/0001-51;2011-12-21;6461496.15;1.047054200000;6458893.63;0.00;0.00;3
13.356.318/0001-51;2011-12-22;6463452.39;1.047344800000;6460686.48;0.00;0.00;3
13.356.318/0001-51;2011-12-23;6465464.45;1.047644500000;6462535.13;0.00;0.00;3
13.356.318/0001-51;2011-12-26;6467113.53;1.047885300000;6464020.80;0.00;0.00;3
13.356.318/0001-51;2011-12-27;6468913.57;1.048150700000;6465657.44;0.00;0.00;3
13.356.318/0001-51;2011-12-28;6470711.04;1.048415600000;6467291.50;0.00;0.00;3
13.356.318/0001-51;2011-12-29;6472564.13;1.048689500000;6468981.18;0.00;0.00;3
13.356.318/0001-51;2011-12-30;6473949.49;1.048887600000;6470203.13;0.00;0.00;3
13.356.326/0001-06;2011-12-01;7709066.45;1.053407800000;7702640.13;0.00;0.00;1
13.356.326/0001-06;2011-12-02;7718929.93;1.054754300000;7712485.65;0.00;0.00;1
13.356.326/0001-06;2011-12-05;7727442.31;1.056266100000;7723539.86;0.00;0.00;1
13.356.326/0001-06;2011-12-06;7736866.79;1.057526900000;7732759.40;0.00;0.00;1
13.356.326/0001-06;2011-12-07;7743582.92;1.058529000000;7740086.68;0.00;0.00;1
13.356.326/0001-06;2011-12-08;7235290.77;1.057390200000;7731759.87;0.00;0.00;1
13.356.326/0001-06;2011-12-09;7737166.95;1.057594400000;7733253.17;0.00;0.00;1
13.356.326/0001-06;2011-12-12;7734097.71;1.057145600000;7729971.29;0.00;0.00;1
13.356.326/0001-06;2011-12-13;7750500.05;1.059359700000;7746160.66;0.00;0.00;1
13.356.326/0001-06;2011-12-14;7750244.44;1.059295600000;7745692.14;0.00;0.00;1
13.356.326/0001-06;2011-12-15;7752642.18;1.059593900000;7747873.16;0.00;0.00;1
13.356.326/0001-06;2011-12-16;7755452.47;1.059964600000;7750584.26;0.00;0.00;1
13.356.326/0001-06;2011-12-19;7747671.96;1.058871500000;7742591.47;0.00;0.00;1
13.356.326/0001-06;2011-12-20;7759285.74;1.060430800000;7753992.75;0.00;0.00;1
13.356.326/0001-06;2011-12-21;7768937.61;1.061721700000;7763432.03;0.00;0.00;1
13.356.326/0001-06;2011-12-22;7760816.86;1.060582000000;7755098.69;0.00;0.00;1
13.356.326/0001-06;2011-12-23;7763010.44;1.060852900000;7757079.71;0.00;0.00;1
13.356.326/0001-06;2011-12-26;7768161.60;1.061528300000;7762018.26;0.00;0.00;1
13.356.326/0001-06;2011-12-27;7770571.68;1.061828800000;7764215.65;0.00;0.00;1
13.356.326/0001-06;2011-12-28;7772316.35;1.062038400000;7765747.69;0.00;0.00;1
13.356.326/0001-06;2011-12-29;7789862.86;1.064408900000;7783081.26;0.00;0.00;1
13.356.326/0001-06;2011-12-30;7791718.21;1.064633500000;7784723.61;0.00;0.00;1
13.356.346/0001-79;2011-12-01;25551873.04;1.021741700000;25463231.97;0.00;0.00;1
13.356.346/0001-79;2011-12-02;25543700.00;1.021345600000;25453361.89;0.00;0.00;1
13.356.346/0001-79;2011-12-05;25456365.20;1.021393300000;25454550.63;0.00;0.00;1
13.356.346/0001-79;2011-12-06;25490264.19;1.022729700000;25487856.63;0.00;0.00;1
13.356.346/0001-79;2011-12-07;25512901.26;1.023655600000;25510931.07;0.00;0.00;1
13.356.346/0001-79;2011-12-08;25500782.61;1.023150000000;25498330.45;0.00;0.00;1
13.356.346/0001-79;2011-12-09;25512839.36;1.023614500000;25509905.15;0.00;0.00;1
13.356.346/0001-79;2011-12-12;25522988.32;1.024002400000;25519571.82;0.00;0.00;1
13.356.346/0001-79;2011-12-13;25532873.28;1.024378500000;25528944.67;0.00;0.00;1
13.356.346/0001-79;2011-12-14;25546886.66;1.023839200000;25542608.87;27104.20;0.00;1
13.356.346/0001-79;2011-12-15;25543368.07;1.023677600000;25538579.14;0.00;0.00;1
13.356.346/0001-79;2011-12-16;25546200.73;1.023779700000;25541125.24;0.00;0.00;1
13.356.346/0001-79;2011-12-19;25538228.85;1.023440600000;25532664.88;0.00;0.00;1
13.356.346/0001-79;2011-12-20;25569762.12;1.024684900000;25563709.35;0.00;0.00;1
13.356.346/0001-79;2011-12-21;25581184.94;1.025123200000;25574643.02;0.00;0.00;1
13.356.346/0001-79;2011-12-22;25559354.68;1.024228600000;25552323.96;0.00;0.00;1
13.356.346/0001-79;2011-12-23;25558325.38;1.024167700000;25550806.00;0.00;0.00;1
13.356.346/0001-79;2011-12-26;25553793.84;1.023966500000;25545785.76;0.00;0.00;1
13.356.346/0001-79;2011-12-27;25575167.52;1.024803600000;25566670.43;0.00;0.00;1
13.356.346/0001-79;2011-12-28;25583521.12;1.025118900000;25574534.84;0.00;0.00;1
13.356.346/0001-79;2011-12-29;25615644.37;1.026386900000;25606168.64;0.00;0.00;1
13.356.346/0001-79;2011-12-30;25627275.65;1.026833500000;25617310.23;0.00;0.00;1
13.371.151/0001-06;2011-12-01;20729245.21;84.751096700000;20686800.66;0.00;0.00;1
13.371.151/0001-06;2011-12-02;20667267.92;84.466182600000;20617256.32;0.00;0.00;1
13.371.151/0001-06;2011-12-05;21015204.86;85.890315700000;20964871.36;0.00;0.00;1
13.371.151/0001-06;2011-12-06;21116492.04;86.530117000000;21121039.74;0.00;0.00;1
13.371.151/0001-06;2011-12-07;20813011.50;85.313213500000;20824007.14;0.00;0.00;1
13.371.151/0001-06;2011-12-08;20407919.88;83.659879100000;20420446.58;0.00;0.00;1
13.371.151/0001-06;2011-12-09;20695244.35;84.831560300000;20706440.95;0.00;0.00;1
13.371.151/0001-06;2011-12-12;20338456.10;83.404083600000;20358009.74;0.00;0.00;1
13.371.151/0001-06;2011-12-13;20340336.92;83.494572800000;20380097.19;0.00;0.00;1
13.371.151/0001-06;2011-12-14;19993062.11;82.075149200000;20033631.62;0.00;0.00;1
13.371.151/0001-06;2011-12-15;19838440.48;81.443381800000;19879424.24;0.00;0.00;1
13.371.151/0001-06;2011-12-16;19793968.72;81.264551000000;19835773.63;0.00;0.00;1
13.371.151/0001-06;2011-12-19;19530826.05;80.181973000000;19571528.39;0.00;0.00;1
13.371.151/0001-06;2011-12-20;20095603.94;82.496421600000;20136459.55;0.00;0.00;1
13.371.151/0001-06;2011-12-21;20034918.67;82.234450300000;20072515.26;0.00;0.00;1
13.371.151/0001-06;2011-12-22;20280103.48;83.286717700000;20329362.05;0.00;0.00;1
13.371.151/0001-06;2011-12-23;20379994.03;83.694047000000;20428786.59;0.00;0.00;1
13.371.151/0001-06;2011-12-26;20336494.54;83.514245300000;20384899.00;0.00;0.00;1
13.371.151/0001-06;2011-12-27;20395079.94;83.879656600000;20474091.84;0.00;0.00;1
13.371.151/0001-06;2011-12-28;19889736.10;81.759233100000;19956520.02;0.00;0.00;1
13.371.151/0001-06;2011-12-29;19986321.92;82.181939200000;20059697.88;0.00;0.00;1
13.371.151/0001-06;2011-12-30;19986359.97;82.180390300000;20059319.81;0.00;0.00;1
13.396.651/0001-94;2011-12-29;5014040.55;1.000000000000;5000000.00;5000000.00;0.00;1
13.396.651/0001-94;2011-12-30;4961252.72;0.999646800000;4998234.15;0.00;0.00;1
13.396.674/0001-07;2011-12-01;38317228.38;99.884989700000;38308060.37;0.00;0.00;1
13.396.674/0001-07;2011-12-02;38367086.04;99.883339400000;38357427.43;50000.00;0.00;1
13.396.674/0001-07;2011-12-05;38366964.47;99.881746600000;38356814.93;0.00;0.00;1
13.396.674/0001-07;2011-12-06;38366843.00;99.880152000000;38356202.56;0.00;0.00;1
13.396.674/0001-07;2011-12-07;38359527.79;99.878557300000;38355590.16;0.00;0.00;1
13.396.674/0001-07;2011-12-08;38359403.45;99.876955100000;38354974.90;0.00;0.00;1
