CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
08.927.481/0001-97;2011-11-28;14262093.03;16.348970000000;14278323.04;0.00;0.00;1
08.927.481/0001-97;2011-11-29;14268295.38;16.356039000000;14284496.55;0.00;0.00;1
08.927.481/0001-97;2011-11-30;14297581.14;16.389538000000;14201795.84;0.00;111957.17;1
08.927.487/0001-64;2011-11-01;651433.22;13.730690000000;654241.03;0.00;0.00;1
08.927.487/0001-64;2011-11-03;651708.41;13.736099000000;654498.76;0.00;0.00;1
08.927.487/0001-64;2011-11-04;651983.74;13.741511000000;654756.62;0.00;0.00;1
08.927.487/0001-64;2011-11-07;652259.42;13.746930000000;655014.83;0.00;0.00;1
08.927.487/0001-64;2011-11-08;651726.91;13.752347000000;655272.94;0.00;0.00;1
08.927.487/0001-64;2011-11-09;652002.21;13.756628000000;655476.90;0.00;0.00;1
08.927.487/0001-64;2011-11-10;652277.60;13.760910000000;655680.93;0.00;0.00;1
08.927.487/0001-64;2011-11-11;652553.94;13.766261000000;655935.91;0.00;0.00;1
08.927.487/0001-64;2011-11-14;652829.10;13.770538000000;656139.71;0.00;0.00;1
08.927.487/0001-64;2011-11-16;653075.29;13.774780000000;656341.81;0.00;0.00;1
08.927.487/0001-64;2011-11-17;653352.90;13.779051000000;656545.34;0.00;0.00;1
08.927.487/0001-64;2011-11-18;653629.05;13.783292000000;656747.39;0.00;0.00;1
08.927.487/0001-64;2011-11-21;653906.55;13.787561000000;656950.79;0.00;0.00;1
08.927.487/0001-64;2011-11-22;654183.87;13.791826000000;657154.01;0.00;0.00;1
08.927.487/0001-64;2011-11-23;654460.05;13.796067000000;657356.10;0.00;0.00;1
08.927.487/0001-64;2011-11-24;654736.29;13.800309000000;657558.22;0.00;0.00;1
08.927.487/0001-64;2011-11-25;656812.67;13.804554000000;657760.50;0.00;0.00;1
08.927.487/0001-64;2011-11-28;657090.01;13.808819000000;657963.73;0.00;0.00;1
08.927.487/0001-64;2011-11-29;657367.43;13.813086000000;658167.04;0.00;0.00;1
08.927.487/0001-64;2011-11-30;657645.32;13.817363000000;654395.13;0.00;3975.68;1
08.927.496/0001-55;2011-11-01;134185939.85;1.755803640000;134198194.50;349000.00;0.00;16
08.927.496/0001-55;2011-11-03;134176209.51;1.755666880000;134187742.27;0.00;0.00;16
08.927.496/0001-55;2011-11-04;134203470.68;1.756047600000;134216841.25;0.00;0.00;16
08.927.496/0001-55;2011-11-07;134349195.16;1.757946180000;134361951.98;0.00;0.00;16
08.927.496/0001-55;2011-11-08;134571214.73;1.760878870000;134586100.62;0.00;0.00;16
08.927.496/0001-55;2011-11-09;136640754.92;1.776173890000;136755117.39;1000000.00;0.00;16
08.927.496/0001-55;2011-11-10;140676800.04;1.775345930000;140691369.70;4000000.00;0.00;16
08.927.496/0001-55;2011-11-11;141664982.69;1.781901180000;141678855.06;468000.00;0.00;16
08.927.496/0001-55;2011-11-14;141931054.78;1.785247720000;141944938.47;0.00;0.00;16
08.927.496/0001-55;2011-11-16;142366493.84;1.790706870000;142378995.56;0.00;0.00;16
08.927.496/0001-55;2011-11-17;142423571.35;1.791416130000;142435388.19;0.00;0.00;16
08.927.496/0001-55;2011-11-18;143100894.61;1.793648040000;143112847.83;500000.00;0.00;16
08.927.496/0001-55;2011-11-21;142823822.65;1.790183560000;142836420.87;0.00;0.00;16
08.927.496/0001-55;2011-11-22;143218275.32;1.788855590000;143230464.46;500000.00;0.00;16
08.927.496/0001-55;2011-11-23;143054055.89;1.786802260000;143066057.30;0.00;0.00;16
08.927.496/0001-55;2011-11-24;145454055.04;1.785546770000;145465532.81;2500000.00;0.00;16
08.927.496/0001-55;2011-11-25;145786415.05;1.789621870000;145597524.42;0.00;200000.00;16
08.927.496/0001-55;2011-11-28;156865577.59;1.790067510000;156875780.17;11242000.00;0.00;16
08.927.496/0001-55;2011-11-29;157196684.23;1.793848010000;157207091.44;0.00;0.00;16
08.927.496/0001-55;2011-11-30;158146139.38;1.804678420000;158156233.66;0.00;0.00;16
08.927.500/0001-85;2011-11-01;8452320.32;1.453887500000;8448194.08;0.00;0.00;6
08.927.500/0001-85;2011-11-03;8460961.88;1.455340500000;8456637.30;0.00;0.00;6
08.927.500/0001-85;2011-11-04;8466190.56;1.456606900000;8463995.96;0.00;0.00;6
08.927.500/0001-85;2011-11-07;8469469.83;1.457137100000;8467076.89;0.00;0.00;6
08.927.500/0001-85;2011-11-08;8469520.86;1.457282800000;8467923.50;0.00;0.00;6
08.927.500/0001-85;2011-11-09;8472269.12;1.457721700000;8470473.44;0.00;0.00;6
08.927.500/0001-85;2011-11-10;8474403.77;1.458054900000;8472409.76;0.00;0.00;6
08.927.500/0001-85;2011-11-11;8489859.75;1.460680600000;8487667.42;0.00;0.00;6
08.927.500/0001-85;2011-11-14;8494989.21;1.461529300000;8492598.53;0.00;0.00;6
08.927.500/0001-85;2011-11-16;8501375.66;1.462592600000;8498777.46;0.00;0.00;6
08.927.500/0001-85;2011-11-17;8486356.19;1.459973700000;8483559.66;0.00;0.00;6
08.927.500/0001-85;2011-11-18;8482526.81;1.459280600000;8479531.95;0.00;0.00;6
08.927.500/0001-85;2011-11-21;8480074.31;1.458824400000;8476881.13;0.00;0.00;6
08.927.500/0001-85;2011-11-22;8480523.99;1.458867600000;8477132.48;0.00;0.00;6
08.927.500/0001-85;2011-11-23;8477729.91;1.458352700000;8474140.10;0.00;0.00;6
08.927.500/0001-85;2011-11-24;8490148.53;1.460455700000;8486360.38;0.00;0.00;6
08.927.500/0001-85;2011-11-25;8491424.37;1.460641100000;8487437.90;0.00;0.00;6
08.927.500/0001-85;2011-11-28;8500558.47;1.462180600000;8496383.36;0.00;0.00;6
08.927.500/0001-85;2011-11-29;8503855.22;1.462715500000;8499491.48;0.00;0.00;6
08.927.500/0001-85;2011-11-30;8527865.15;1.466815000000;8464398.74;0.00;58914.05;6
08.927.506/0001-52;2011-11-01;131524220.77;1.695341500000;131528942.07;0.00;0.00;89
08.927.506/0001-52;2011-11-03;131497331.54;1.694992700000;131501888.69;0.00;0.00;89
08.927.506/0001-52;2011-11-04;131571676.68;1.695948900000;131576069.69;0.00;0.00;89
08.927.506/0001-52;2011-11-07;131689828.97;1.697469700000;131694057.85;0.00;0.00;89
08.927.506/0001-52;2011-11-08;131869516.59;1.699783300000;131873550.99;0.00;0.00;89
08.927.506/0001-52;2011-11-09;131934920.27;1.700624200000;131938790.52;0.00;0.00;89
08.927.506/0001-52;2011-11-10;132129496.86;1.703130100000;132133202.99;0.00;0.00;89
08.927.506/0001-52;2011-11-11;132137868.01;1.703235900000;132141410.00;0.00;0.00;89
08.927.506/0001-52;2011-11-14;132401394.03;1.706630500000;132404771.87;0.00;0.00;89
08.927.506/0001-52;2011-11-16;132472311.85;1.707541900000;132475485.98;0.00;0.00;89
08.927.506/0001-52;2011-11-17;132670436.80;1.710093500000;132673446.78;0.00;0.00;89
08.927.506/0001-52;2011-11-18;132776272.61;1.711455600000;132779118.44;0.00;0.00;89
08.927.506/0001-52;2011-11-21;132982205.34;1.714107800000;132984887.04;0.00;0.00;89
08.927.506/0001-52;2011-11-22;132842977.22;1.712311200000;132845494.80;0.00;0.00;89
08.927.506/0001-52;2011-11-23;133282012.17;1.717968000000;133284365.58;0.00;0.00;89
08.927.506/0001-52;2011-11-24;133481660.89;1.720539200000;133483850.18;0.00;0.00;89
08.927.506/0001-52;2011-11-25;133717641.00;1.723578800000;133719666.15;0.00;0.00;89
08.927.506/0001-52;2011-11-28;133774785.32;1.724313300000;133776656.04;0.00;0.00;89
08.927.506/0001-52;2011-11-29;133713136.31;1.723516700000;133714853.51;0.00;0.00;89
08.927.506/0001-52;2011-11-30;133600723.47;1.722065800000;133591845.91;0.00;10441.25;89
08.927.515/0001-43;2011-11-01;450259055.92;1.537869600000;449415544.78;4479947.02;50716.43;2
08.927.515/0001-43;2011-11-03;447537600.53;1.538415000000;446704396.09;414000.00;3284515.92;2
08.927.515/0001-43;2011-11-04;450195446.69;1.539651100000;449312165.26;2399029.71;150205.63;2
08.927.515/0001-43;2011-11-07;451284006.25;1.540987300000;450334494.81;699183.47;66787.14;2
08.927.515/0001-43;2011-11-08;454950783.13;1.542143800000;453953293.47;4239019.85;958196.02;2
08.927.515/0001-43;2011-11-09;452810095.85;1.544907000000;451605617.68;371371.72;3532435.30;2
08.927.515/0001-43;2011-11-10;455459269.84;1.544862800000;454321567.48;2795591.84;66723.20;2
08.927.515/0001-43;2011-11-11;458011281.63;1.546359900000;456790869.45;2095600.00;66561.46;2
08.927.515/0001-43;2011-11-14;457786243.67;1.547711000000;456497134.82;437515.00;1130368.94;2
08.927.515/0001-43;2011-11-16;465576760.07;1.549328500000;464192849.61;7285337.55;66703.03;2
08.927.515/0001-43;2011-11-17;465947850.30;1.549809500000;464581170.12;865691.88;621494.17;2
08.927.515/0001-43;2011-11-18;469915792.11;1.550391100000;468556155.37;3867359.25;66717.55;2
08.927.515/0001-43;2011-11-21;467746770.93;1.550209600000;466471379.85;125000.00;2154928.01;2
08.927.515/0001-43;2011-11-22;470129536.85;1.549749600000;468964507.31;2697723.44;66172.72;2
08.927.515/0001-43;2011-11-23;470591027.64;1.550446000000;469421884.70;312692.36;66046.87;2
08.927.515/0001-43;2011-11-24;470895650.86;1.551928900000;469643074.15;142259.06;370037.97;2
08.927.515/0001-43;2011-11-25;467205542.81;1.553054500000;465905691.87;49841.60;4127848.41;2
08.927.515/0001-43;2011-11-28;465939184.54;1.553400500000;464668565.13;0.00;1340939.92;2
08.927.515/0001-43;2011-11-29;467951322.44;1.554599100000;466625927.91;1664678.77;65843.35;2
08.927.515/0001-43;2011-11-30;468694147.85;1.556789500000;467215171.99;433093.98;501308.95;2
08.927.549/0001-38;2011-11-01;113188536.70;14.779590000000;113194053.62;199700.00;0.00;31
08.927.549/0001-38;2011-11-03;113237111.82;14.785734000000;113241111.09;0.00;0.00;31
08.927.549/0001-38;2011-11-04;113285548.29;14.791890000000;113288252.02;0.00;0.00;31
08.927.549/0001-38;2011-11-07;113334097.25;14.798027000000;113335253.41;0.00;0.00;31
08.927.549/0001-38;2011-11-08;113525940.03;14.804178000000;113523811.74;141445.00;0.00;31
08.927.549/0001-38;2011-11-09;113574570.34;14.810314000000;113570864.47;0.00;0.00;31
08.927.549/0001-38;2011-11-10;113623467.87;14.816461000000;113618002.59;0.00;0.00;31
08.927.549/0001-38;2011-11-11;113672683.88;14.822642000000;113665399.64;0.00;0.00;31
08.927.549/0001-38;2011-11-14;113721635.35;14.828862000000;113713098.31;0.00;0.00;31
08.927.549/0001-38;2011-11-16;113771685.61;14.835048000000;113760531.31;0.00;0.00;31
08.927.549/0001-38;2011-11-17;113820437.25;14.841376000000;113809061.65;0.00;0.00;31
08.927.549/0001-38;2011-11-18;113869451.96;14.847536000000;113856293.90;0.00;0.00;31
08.927.549/0001-38;2011-11-21;113919477.06;14.853729000000;113903788.43;0.00;0.00;31
08.927.549/0001-38;2011-11-22;113968590.35;14.860054000000;113952292.01;0.00;0.00;31
08.927.549/0001-38;2011-11-23;114017100.23;14.866261000000;113999884.02;0.00;0.00;31
08.927.549/0001-38;2011-11-24;114065948.34;14.872388000000;114046872.22;0.00;0.00;31
08.927.549/0001-38;2011-11-25;114114817.37;14.878560000000;114094198.17;0.00;0.00;31
08.927.549/0001-38;2011-11-28;114233302.49;14.884734000000;114213788.70;72244.20;0.00;32
08.927.549/0001-38;2011-11-29;114282245.29;14.890911000000;114261186.40;0.00;0.00;32
08.927.549/0001-38;2011-11-30;113649623.72;14.897091000000;113653168.99;225000.00;880433.83;32
08.927.551/0001-07;2011-11-01;493103838.18;14.309158000000;493102994.04;0.00;0.00;1
08.927.551/0001-07;2011-11-03;493316701.29;14.315302000000;493314709.14;0.00;0.00;1
08.927.551/0001-07;2011-11-04;493525407.42;14.321452000000;493526644.25;0.00;0.00;1
08.927.551/0001-07;2011-11-07;493741712.46;14.327602000000;493738576.06;0.00;0.00;1
08.927.551/0001-07;2011-11-08;493959127.97;14.333779000000;493951446.07;0.00;0.00;1
08.927.551/0001-07;2011-11-09;494171484.59;14.340033000000;494166978.91;0.00;0.00;1
08.927.551/0001-07;2011-11-10;494383682.39;14.346171000000;494378482.49;0.00;0.00;1
08.927.551/0001-07;2011-11-11;494596532.07;14.352335000000;494590909.40;0.00;0.00;1
08.927.551/0001-07;2011-11-14;494813168.21;14.358517000000;494803923.26;0.00;0.00;1
08.927.551/0001-07;2011-11-16;495027181.75;14.364688000000;495016607.73;0.00;0.00;1
08.927.551/0001-07;2011-11-17;495243320.44;14.370867000000;495229516.98;0.00;0.00;1
08.927.551/0001-07;2011-11-18;495458206.82;14.377046000000;495442469.69;0.00;0.00;1
08.927.551/0001-07;2011-11-21;495679282.82;14.383217000000;495655111.68;0.00;0.00;1
08.927.551/0001-07;2011-11-22;495896699.58;14.389586000000;495874575.35;0.00;0.00;1
08.927.551/0001-07;2011-11-23;496107916.50;14.395888000000;496091778.47;0.00;0.00;1
08.927.551/0001-07;2011-11-24;496326438.54;14.402080000000;496305160.22;0.00;0.00;1
08.927.551/0001-07;2011-11-25;496541208.13;14.408274000000;496518608.79;0.00;0.00;1
08.927.551/0001-07;2011-11-28;496769779.33;14.414545000000;496734686.39;0.00;0.00;1
08.927.551/0001-07;2011-11-29;496984869.73;14.420998000000;496957054.60;0.00;0.00;1
08.927.551/0001-07;2011-11-30;497171094.18;14.427179000000;497170079.67;0.00;0.00;1
08.927.553/0001-04;2011-11-01;33920160.21;15.141286000000;33945120.94;0.00;0.00;1
08.927.553/0001-04;2011-11-03;33940858.66;15.150503000000;33965784.50;0.00;0.00;1
08.927.553/0001-04;2011-11-04;33956213.90;15.157337000000;33981104.88;0.00;0.00;1
08.927.553/0001-04;2011-11-07;33976875.37;15.166537000000;34001731.46;0.00;0.00;1
08.927.553/0001-04;2011-11-08;33980247.52;15.168026000000;34005068.81;0.00;0.00;1
08.927.553/0001-04;2011-11-09;33985532.23;15.170367000000;34010318.70;0.00;0.00;1
08.927.553/0001-04;2011-11-10;33997502.01;15.175691000000;34022253.63;0.00;0.00;1
08.927.553/0001-04;2011-11-11;34011329.47;15.181843000000;34036046.24;0.00;0.00;1
08.927.553/0001-04;2011-11-14;34022929.62;15.187002000000;34047611.55;0.00;0.00;1
08.927.553/0001-04;2011-11-16;34031471.53;15.190797000000;34056118.63;0.00;0.00;1
08.927.553/0001-04;2011-11-17;34003885.38;15.178476000000;34028497.79;0.00;0.00;1
08.927.553/0001-04;2011-11-18;33993529.90;15.173842000000;34018107.55;0.00;0.00;1
08.927.553/0001-04;2011-11-21;33996776.21;15.175274000000;34021319.04;0.00;0.00;1
08.927.553/0001-04;2011-11-22;34004256.82;15.178595000000;34028764.83;0.00;0.00;1
08.927.553/0001-04;2011-11-23;34017366.86;15.184428000000;34041840.01;0.00;0.00;1
08.927.553/0001-04;2011-11-24;34057884.98;15.202485000000;34082323.18;0.00;0.00;1
08.927.553/0001-04;2011-11-25;34065683.50;15.205948000000;34090086.87;0.00;0.00;1
08.927.553/0001-04;2011-11-28;34082293.24;15.213342000000;34106661.76;0.00;0.00;1
08.927.553/0001-04;2011-11-29;34091126.21;15.217266000000;34115459.88;0.00;0.00;1
08.927.553/0001-04;2011-11-30;34151008.63;15.243961000000;33915201.89;0.00;260105.37;1
08.927.574/0001-11;2011-11-01;84672477.39;15.136344000000;85502127.07;45500.00;179094.37;959
08.927.574/0001-11;2011-11-03;84635214.99;15.145053000000;85481538.10;16800.00;86583.54;958
08.927.574/0001-11;2011-11-04;84499570.21;15.154670000000;85356528.53;1000.00;180293.10;957
08.927.574/0001-11;2011-11-07;84531710.78;15.163915000000;85393472.87;4000.00;19124.55;956
08.927.574/0001-11;2011-11-08;84278615.50;15.172231000000;85150346.32;2000.00;291959.59;955
08.927.574/0001-11;2011-11-09;84298565.98;15.181119000000;85181861.39;0.00;18363.74;954
08.927.574/0001-11;2011-11-10;84234762.56;15.182210000000;85118880.25;0.00;69106.03;953
08.927.574/0001-11;2011-11-11;84294060.07;15.192774000000;85166993.59;0.00;11112.48;953
08.927.574/0001-11;2011-11-14;84314723.22;15.199212000000;85196381.80;14500.00;21203.26;953
08.927.574/0001-11;2011-11-16;84230788.70;15.206616000000;85112359.24;38200.00;163719.59;953
08.927.574/0001-11;2011-11-17;84211408.11;15.206664000000;85105549.43;0.00;7081.80;953
08.927.574/0001-11;2011-11-18;84320490.43;15.209829000000;85214560.07;91300.00;0.00;953
08.927.574/0001-11;2011-11-21;84288564.15;15.206097000000;85182564.15;62000.00;73088.58;952
08.927.574/0001-11;2011-11-22;84310797.37;15.213623000000;85214603.82;0.00;10121.88;952
08.927.574/0001-11;2011-11-23;84372765.40;15.224674000000;85276500.15;0.00;0.00;952
08.927.574/0001-11;2011-11-24;84256655.18;15.236067000000;85170594.61;0.00;169723.64;950
08.927.574/0001-11;2011-11-25;84292344.93;15.242439000000;85224121.43;28000.00;10091.25;950
08.927.574/0001-11;2011-11-28;84291025.46;15.252302000000;85235670.05;13000.00;56599.05;949
08.927.574/0001-11;2011-11-29;84361079.39;15.257388000000;85305856.87;90000.00;48233.91;949
08.927.574/0001-11;2011-11-30;83687275.80;15.272613000000;84646532.22;41000.00;785449.38;949
08.929.642/0001-81;2011-11-01;57663392.66;1.366245500000;57836935.67;15000.00;0.00;1
08.929.642/0001-81;2011-11-03;58029982.11;1.367245500000;57879271.57;0.00;0.00;1
08.929.642/0001-81;2011-11-04;58125760.11;1.367857700000;57905186.97;0.00;0.00;1
08.929.642/0001-81;2011-11-07;58120022.52;1.369461000000;57753948.65;0.00;219109.07;1
08.929.642/0001-81;2011-11-08;57898163.23;1.370035600000;57778181.73;0.00;0.00;1
08.929.642/0001-81;2011-11-09;57864006.19;1.367007700000;57657487.10;7000.00;0.00;1
08.929.642/0001-81;2011-11-10;57733002.87;1.366369700000;57734578.12;104000.00;0.00;1
08.929.642/0001-81;2011-11-11;57978240.25;1.371660600000;57992640.47;34500.00;0.00;1
08.929.642/0001-81;2011-11-14;58024379.79;1.373186000000;58057133.26;0.00;0.00;1
08.929.642/0001-81;2011-11-16;60473096.18;1.377302400000;58241169.12;10000.00;0.00;1
08.929.642/0001-81;2011-11-17;60413287.51;1.370106100000;57939065.01;2200.00;0.00;1
08.929.642/0001-81;2011-11-18;60326681.43;1.368073700000;57853116.17;0.00;0.00;1
08.929.642/0001-81;2011-11-21;57785737.63;1.365049600000;57815011.17;89777.10;0.00;1
08.929.642/0001-81;2011-11-22;57154160.61;1.360721000000;57681680.75;50000.00;0.00;1
08.929.642/0001-81;2011-11-23;56638623.24;1.357160300000;57536411.04;5673.00;0.00;1
08.929.642/0001-81;2011-11-24;57523365.56;1.363409700000;57801353.36;0.00;0.00;1
08.929.642/0001-81;2011-11-25;57892391.08;1.361901800000;57737424.76;0.00;0.00;1
08.929.642/0001-81;2011-11-28;59580562.61;1.367837600000;58828868.50;934795.06;95000.00;1
08.929.642/0001-81;2011-11-29;59114675.73;1.370130300000;58949876.23;22400.00;0.00;1
08.929.642/0001-81;2011-11-30;59614529.24;1.378984400000;59330823.94;0.00;0.00;1
08.929.653/0001-61;2011-11-01;124737675.34;163.781209400000;123861289.85;500000.00;0.00;30
08.929.653/0001-61;2011-11-03;125078814.90;163.677805300000;124248495.39;465406.00;0.00;30
08.929.653/0001-61;2011-11-04;125924702.42;163.939260800000;125031863.32;584896.00;0.00;30
08.929.653/0001-61;2011-11-07;126461360.22;164.425815800000;125428545.16;100000.00;74400.00;30
08.929.653/0001-61;2011-11-08;126773274.24;164.728052400000;125659099.59;0.00;0.00;30
08.929.653/0001-61;2011-11-09;128845202.80;166.198799100000;127267778.68;486753.00;0.00;30
08.929.653/0001-61;2011-11-10;128352391.85;165.763545800000;126934480.75;0.00;0.00;30
08.929.653/0001-61;2011-11-11;128429389.69;165.849980400000;127000668.59;0.00;0.00;30
08.929.653/0001-61;2011-11-14;128444944.76;165.809081100000;127047249.71;77900.00;0.00;30
08.929.653/0001-61;2011-11-16;128605616.64;165.940076100000;127182491.51;34870.00;0.00;30
08.929.653/0001-61;2011-11-17;128676303.89;165.965928600000;127262305.78;60000.00;0.00;30
08.929.653/0001-61;2011-11-18;128697596.18;165.955623500000;127304403.81;50000.00;0.00;30
08.929.653/0001-61;2011-11-21;129445089.33;165.923836100000;128079819.79;950000.00;150200.00;30
08.929.653/0001-61;2011-11-22;129444014.67;165.939056400000;128091568.58;0.00;0.00;30
08.929.653/0001-61;2011-11-23;129909168.83;166.263057400000;128467363.25;125692.02;0.00;31
08.929.653/0001-61;2011-11-24;131215104.50;166.696744200000;129647530.31;845067.98;0.00;31
08.929.653/0001-61;2011-11-25;131231686.35;166.727836200000;129671711.99;0.00;0.00;31
08.929.653/0001-61;2011-11-28;131985660.33;166.880039800000;130392887.58;602800.00;0.00;31
08.929.653/0001-61;2011-11-29;131926535.20;166.843202300000;130364104.28;0.00;0.00;31
08.929.653/0001-61;2011-11-30;130508189.23;166.971148100000;130465603.28;50000.00;48472.38;31
08.929.654/0001-06;2011-11-01;1185393.76;1.369269000000;980801.35;0.00;0.00;9
08.929.654/0001-06;2011-11-03;1185499.97;1.369358000000;1190865.03;210000.00;0.00;11
08.929.654/0001-06;2011-11-04;1236170.02;1.370079000000;1191492.55;0.00;0.00;11
08.929.654/0001-06;2011-11-07;1234910.38;1.368582000000;1240190.38;50000.00;0.00;12
08.929.654/0001-06;2011-11-08;1235221.79;1.368879000000;1240459.25;0.00;0.00;12
08.929.654/0001-06;2011-11-09;1387136.73;1.370865000000;1242259.10;0.00;0.00;12
08.929.654/0001-06;2011-11-10;1757806.49;1.372741000000;1393958.89;150000.00;0.00;13
08.929.654/0001-06;2011-11-11;1752462.13;1.367436000000;1757764.45;369192.45;0.00;17
08.929.654/0001-06;2011-11-14;1758111.07;1.371797000000;1763370.86;0.00;0.00;17
08.929.654/0001-06;2011-11-16;1762273.23;1.375002000000;1767490.49;0.00;0.00;17
08.929.654/0001-06;2011-11-17;1766118.04;1.377960000000;1771292.76;0.00;0.00;17
08.929.654/0001-06;2011-11-18;1819533.86;1.380584000000;1774666.05;0.00;0.00;17
08.929.654/0001-06;2011-11-21;1825483.98;1.385180000000;1830573.64;50000.00;0.00;18
08.929.654/0001-06;2011-11-22;1882264.79;1.390279000000;1837311.92;0.00;0.00;18
08.929.654/0001-06;2011-11-23;1889998.75;1.396099000000;1895003.35;50000.00;0.00;19
08.929.654/0001-06;2011-11-24;1892566.64;1.397959000000;1897528.71;0.00;0.00;19
08.929.654/0001-06;2011-11-25;1892073.26;1.397564000000;1896992.79;0.00;0.00;19
08.929.654/0001-06;2011-11-28;1980717.20;1.396534000000;1920594.20;25000.00;0.00;19
08.929.654/0001-06;2011-11-29;1983711.78;1.398681000000;2013546.25;90000.00;0.00;20
08.929.654/0001-06;2011-11-30;2129533.11;1.402347000000;2009307.09;0.00;9517.96;20
08.929.658/0001-94;2011-11-01;109313731.52;4.787650000000;109318461.20;0.00;0.00;1
08.929.658/0001-94;2011-11-03;109370975.60;4.790270000000;109378294.34;0.00;0.00;1
08.929.658/0001-94;2011-11-04;109434340.18;4.792892000000;109438158.44;0.00;0.00;1
08.929.658/0001-94;2011-11-07;109490981.07;4.795515000000;109498055.16;0.00;0.00;1
08.929.658/0001-94;2011-11-08;109551032.06;4.798140000000;109557982.60;0.00;0.00;1
08.929.658/0001-94;2011-11-09;109612730.21;4.800763000000;109617876.38;0.00;0.00;1
08.929.658/0001-94;2011-11-10;109673490.32;4.803387000000;109677803.37;0.00;0.00;1
08.929.658/0001-94;2011-11-11;109740490.12;4.806012000000;109737733.41;0.00;0.00;1
08.929.658/0001-94;2011-11-14;109799809.92;4.808999000000;109805947.37;0.00;0.00;1
08.929.658/0001-94;2011-11-16;109862990.64;4.811672000000;109866978.85;0.00;0.00;1
08.929.658/0001-94;2011-11-17;109923629.41;4.814347000000;109928040.54;0.00;0.00;1
08.929.658/0001-94;2011-11-18;109985141.90;4.817019000000;109989058.05;0.00;0.00;1
08.929.658/0001-94;2011-11-21;110046282.37;4.819693000000;110050109.73;0.00;0.00;1
08.929.658/0001-94;2011-11-22;110107504.91;4.822368000000;110111194.29;0.00;0.00;1
08.929.658/0001-94;2011-11-23;110154852.55;4.825045000000;110172312.33;0.00;0.00;1
08.929.658/0001-94;2011-11-24;110214763.03;4.827039000000;110217860.52;0.00;0.00;1
08.929.658/0001-94;2011-11-25;110275097.76;4.829673000000;110277986.67;0.00;0.00;1
08.929.658/0001-94;2011-11-28;110335328.93;4.832307000000;110338145.24;0.00;0.00;1
08.929.658/0001-94;2011-11-29;110420879.56;4.834943000000;110398336.21;0.00;0.00;1
08.929.658/0001-94;2011-11-30;110483138.39;4.838744000000;110485124.50;0.00;0.00;1
08.931.953/0001-85;2011-11-01;63638495.51;141.641394700000;63685603.85;0.00;0.00;1
08.931.953/0001-85;2011-11-03;63774266.51;141.861802000000;63784704.62;0.00;0.00;1
08.931.953/0001-85;2011-11-04;63849245.65;142.004988600000;63849085.00;0.00;0.00;1
08.931.953/0001-85;2011-11-07;63956633.99;142.190794000000;63932627.86;0.00;0.00;1
08.931.953/0001-85;2011-11-08;63453657.11;142.212199800000;63942252.47;0.00;0.00;1
08.931.953/0001-85;2011-11-09;63935802.07;142.121884300000;63901644.29;0.00;0.00;1
08.931.953/0001-85;2011-11-10;57823538.39;142.120285100000;63900925.25;0.00;0.00;1
08.931.953/0001-85;2011-11-11;64026602.62;142.374552500000;64015250.41;0.00;0.00;1
08.931.953/0001-85;2011-11-14;64004399.95;142.354914400000;64006420.60;0.00;0.00;1
08.931.953/0001-85;2011-11-16;64054157.56;142.455331400000;64051570.68;0.00;0.00;1
08.931.953/0001-85;2011-11-17;63974057.00;142.262890200000;63965044.17;0.00;0.00;1
08.931.953/0001-85;2011-11-18;65947604.69;142.270840800000;63968618.98;0.00;0.00;1
08.931.953/0001-85;2011-11-21;63946464.96;142.252939400000;63960570.06;0.00;0.00;1
08.931.953/0001-85;2011-11-22;63977866.39;142.249799000000;63959158.05;0.00;0.00;1
08.931.953/0001-85;2011-11-23;64011634.40;142.198216800000;63935965.35;0.00;0.00;1
08.931.953/0001-85;2011-11-24;64069748.04;142.355741400000;64006792.47;0.00;0.00;1
08.931.953/0001-85;2011-11-25;64036032.97;142.342556500000;64000864.17;0.00;0.00;1
08.931.953/0001-85;2011-11-28;61920135.05;142.555990400000;64096829.52;0.00;0.00;1
08.931.953/0001-85;2011-11-29;64077622.81;142.526394900000;64083522.65;0.00;0.00;1
08.931.953/0001-85;2011-11-30;62009984.49;142.894046800000;64248828.35;0.00;0.00;1
08.931.959/0001-52;2011-11-01;39128705.32;149.150129500000;39122813.36;0.00;0.00;1
08.931.959/0001-52;2011-11-03;39146455.08;149.215672300000;39140005.57;0.00;0.00;1
08.931.959/0001-52;2011-11-04;39151255.34;149.254720600000;39150248.12;0.00;0.00;1
08.931.959/0001-52;2011-11-07;39174318.20;149.339787600000;39172561.60;0.00;0.00;1
08.931.959/0001-52;2011-11-08;39189056.26;149.412178500000;39191550.09;0.00;0.00;1
08.931.959/0001-52;2011-11-09;39208059.89;149.482498600000;39209995.40;0.00;0.00;1
08.931.959/0001-52;2011-11-10;39231557.57;149.558513800000;39229934.57;0.00;0.00;1
08.931.959/0001-52;2011-11-11;39242791.12;149.599210000000;39240609.39;0.00;0.00;1
08.931.959/0001-52;2011-11-14;39262915.64;149.673334400000;39260052.58;0.00;0.00;1
08.931.959/0001-52;2011-11-16;39282468.93;149.748374100000;39279735.87;0.00;0.00;1
